,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,group_id_anonymized,lang,message_text,phone_num_anonymized,timestamp,translated
429,429,429,429,685.0,685.0,359,hi,🎶 *रिंगटोन का खजाना* 💃 👉🏻 https://bit.ly/2KUg9GZ,818,1549602162000,खजाना 🎶  * Ringtone Treasure 👉  💃  * 💃 👉🏻 https://bit.ly/2KUg9GZ  
430,430,430,430,686.0,686.0,3899,mr,🎶 *रिंगटोन का खजाना* 💃 👉🏻 https://bit.ly/2KUg9GZ,818,1549602166000,🎶 🎶  * Treasure of Ringtones 👉  💃  * 👉🏻 👉🏻 https://bit.ly/2KUg9GZ  
431,431,431,431,689.0,689.0,4126,en,Good morning,150673,1549602292000,Good morning
432,432,432,432,694.0,694.0,3042,hi,"राबॉर्ट वाड्रा ने ED के सवालो का क्या जवाब दिया ? यह जानकारी ED के अधिकारियो से ज्यादा पात्रा को है ! अरे पात्रा, शाह के बेटे ने 50 हजार का धनिया बेचकर 80 करोड कैसे बनाया ? शाह ने नोटबंदी के दौरान 750 करोड़ कैसे जमा किए ? इन सवालो के जबाव भी बना लो क्योकि वो वक्त भी जल्द आने वाला है!",110355,1549602341000,"How did Robert Vadra respond to the ED questions? Patra has more information than ED officials! Hey Patra, how did Shah's son sell 50 thousand coriander and make 80 crores? How did Shah collect 750 crores during demonetisation? Answer these questions, because that time is also coming soon!  "
433,433,433,433,695.0,695.0,4957,ml,എന്താണ് നൈഷ്ടിക ബ്രഹ്മചര്യം ? അയ്യപ്പനെ അപമാനിക്കുന്ന വാക്കാണോ?,82933,1549602343000,What is ethical celibacy? Is it the word that insults Ayyappa?  
434,434,434,434,697.0,697.0,4957,ml,"മാധ്യമങ്ങള്‍ മുക്കിയ വാര്‍ത്ത...  കൊണ്ഗ്രെസ്സിന്റെ ദളിത്‌ MP ആയ മല്ലികാര്‍ജ്ജുന്‍ ഖാര്‍ക്കെ ലോക്സഭയില്‍ വിതുമ്പി പറഞ്ഞു.. മോദി സര്‍ക്കാര്‍ ഞങ്ങള്‍ ദളിതര്‍ക്ക് ഒരു സെന്റ് ഭൂമിയെങ്കിലും അനുവദിക്കണം.. ഞങ്ങളെ ജീവിക്കാനനുവദിക്കണം.. ലോകസഭ നിശബ്ദമായി..   15 മിനിട്ടിനുശേഷം മോദി എഴുന്നേറ്റു.. മല്ലികാര്‍ജ്ജുന്‍ സാബ്.. താങ്കള്‍ക്ക് അറിയുമോ താങ്കളുടെ കയ്യില്‍ എത്ര ഉണ്ടെന്ന്.. ഞാന്‍ പറഞ്ഞു തരാം..  ബാഗളൂരിലെ ബാനെരുഘട്ടില്‍ 500 കോടിയുടെ കോംപ്ലെക്സ്‌... ചിക്കമംഗളൂരില്‍ 300 ഏക്കര്‍ കോഫീ പ്ലാന്റെഷന്‍... അവിടെ തന്നെ 50 കോടിയുടെ വീട്...  കേന്ഗേരിയില്‍ 40 കോടിയുടെ ഫാം ഹൌസ്... 25 കോടിയുടെ കെട്ടിടം MS രാമയ്യ കോളേജിന് അടുത്ത്... RT നഗര്‍ ബാന്ഗളൂരില്‍ ഒരു ബംഗ്ലാവ്...  ബല്ലാരി റോഡില്‍ 17 ഏക്കര്‍ ഭൂമി...  ഇന്ദിര നഗറില്‍ 3 നില കെട്ടിടം...  ബാന്ഗളൂരിലെ സദാശിവ് നഗറില്‍ 2 ബംഗ്ലാവ്... ഇത് കൂടാതെ താങ്കള്‍ക്കും താങ്കളുടെ ബന്ധുക്കള്‍ക്കും മൈസൂര്‍, ഗുല്‍ബര്‍ഗ, ചെന്നൈ, ഗോവ, പൂന, നാഗ്പൂര്‍, മുംബൈ, ഡല്‍ഹി ഇവിടങ്ങളിലും ഭൂമികള്‍ ഉണ്ട്..   ഇത് ലോകസഭയില്‍ പറഞ്ഞതാണ്..  ഒരു മാമാമാധ്യമങ്ങളും റിപ്പോര്‍ട്ട്‌ ചെയ്തില്ല.. ഇത് വാര്‍ത്ത ആവാതിരിക്കാന്‍ മല്ലികാര്‍ജ്ജുന്‍ എത്ര കോടി മാധ്യമങ്ങള്‍ക്ക് കൊടുത്തു എന്നറിയില്ല.. https://www.facebook.com/100000039769793/posts/2656862550991711/",123451,1549602368000,"Mallikarjun Kharke, the Dalit MP of Congress, said in the Lok Sabha that the Modi government should allow the Dalits at least one cent of land. I have to 500 crore complex at Banerghat in Bangalore ... 300 acre Coffee Plantation in Chikmagalur ... 50 crore house in Kengeri ... 40 crore farm house in Kengeri ... Rs 25 crore building near MS Ramaiah College ... RT Nagar Bangalore Bungalow ... 17 acres land on Ballari road ... 3 storey building in Indira Nagar ... You and your relatives have lands in Mysore, Gulbarga, Chennai, Goa, Pune, Nagpur, Mumbai and Delhi. This was stated in the Lok Sabha. There was no media coverage. .facebook.com / 100000039769793 / posts / 2656862550991711 /  "
435,435,435,435,698.0,698.0,3287,te,గణపవరం మండలం వైస్సార్ కాంగ్రెస్ పార్టీ కార్యాలయం శంకుస్థాపనలో పాల్గొన్న  వాసుబాబు గారు.,112490,1549602399000,Ganapavaram Mandal Vaisar Babu participated in the founding of the Congress party office.  
436,436,436,436,700.0,700.0,5074,en,Saradha chit company bought this painting done by Mamatha Banerjee for a whopping *2.90 crores*... If u can control ur laughter and anger after seeing and reading this then u have attained *Nirvana*,201421,1549602418000,Saradha chit company bought this painting done by Mamatha Banerjee for a whopping *2.90 crores*... If u can control ur laughter and anger after seeing and reading this then u have attained *Nirvana*
437,437,437,437,701.0,701.0,5072,en,Saradha chit company bought this painting done by Mamatha Banerjee for a whopping *2.90 crores*... If u can control ur laughter and anger after seeing and reading this then u have attained *Nirvana*,201421,1549602450000,Saradha chit company bought this painting done by Mamatha Banerjee for a whopping *2.90 crores*... If u can control ur laughter and anger after seeing and reading this then u have attained *Nirvana*
438,438,438,438,703.0,703.0,3892,te,"***ఇదీ నాటీం, నేను ప్రభుత్వాన్ని నడపగలనని ప్రజలకి చెప్పిన పవన్ కళ్యాణ్ గారు***  చాలకాలంగా నేను అనుకుంటున్నాను, టీంని చూపించకుండా పవన్ కళ్యాణ్ గారిని ముఖ్యమంత్రిగా ప్రజలు ఎలా ఒప్పుకుంటారని. కొంతమంది సన్నిహితుల దగ్గర ఈ ప్రస్తావన తీసుకొచ్చాను వారు నాకు ఆయనెప్పుడో టీంని రడీ చేసుకున్నారు సమయం వచ్చినప్పుడు ప్రజలకి ఇదీ నాటీం అని పరిచయం చేస్తారు అన్నారు. ఈ సమాదానం విన్న తరువాత బహిరంగంగా ఈ విషయాన్ని ప్రస్తావించకుండా ఆగిపోయాను.  పవన్ కళ్యాణ్ గారు విద్యావంతులు(తటస్తులు), రాజకీయాలు తెలిసిన సామాన్యులకి (తటస్తులు) నాకు ప్రభుత్వాన్ని నడపగల సమర్దత ఉంది, ఉన్నత విద్యావంతులు, పాలసీ మేకర్స్, పాలనలో కీలక పాత్రపోషించే సివిల్ సర్వీస్ అధికారులు(మాజీలు) నావెనకున్నారని  చూపించాలి. ప్రభుత్వాన్ని నడపడం అంటే అషామాషీ వ్యవహారం కాదు  నాయకుడి సమర్దతకి తోడు వెనకుండి సలహాలిచ్చే పటిష్టమైన టీం ఉండాలి. పవన్ కళ్యాణ్ గారు ఇదీ నా టీం నేను ప్రభుత్వాన్ని నడపగలని ప్రజలకి చెప్తున్నారు.   పవన్ కళ్యాణ్ గారి టీం.   శ్రీ పొన్నురాజ్ గారు - గతంలో అబ్దుల్ కలామ్ గారికి సలహాదారుగా పనిచేసారు.  శ్రీ పులి శేఖర్ గారు - అమెరికాలో వ్యాపారవేత్త.  శ్రీ టీ శివశంకర రావు గారు మాజీ గ్రూప్ 1 అధికారి.    శ్రీ  లోకం ప్రసాద్ గారు మిరాకిల్ సాఫ్ట్ వేర్ సీఈవో/ప్రెసిడెంట్.   శ్రీ  బొలిశెట్టి సత్యనారాయణ గారు పర్యావరణ వేత్త.   శ్రీ పెంటపాటి పుల్లారావు ఆర్దికవేత్త, రాజకీయ విష్లేషకులు.  శ్రీ టీ రవికుమార్ మూర్తి గారు మాజీ ఐపీఎస్ అధికారి.  శ్రీ ఎన్ సుధాకర్ రావు గారు మాజీ ప్రొఫెసర్ హైదరాబాద్ సెంట్రల్ యూనివర్సిటీ.  శ్రీ నాదెళ్ళ మనోహర్ గారు మాజీ శాసన సభాపతి.  శ్రీ రావెల కిశోర్ బాబు గారు మాజీ మంత్రి, ఉన్నత విద్యావంతులు మాజీ సివిల్ సర్వీసెస్ అధికారి, రైల్వే, వివిధ ప్రభుత్వ శాఖల్లో ఉన్నత ఉద్యోగి.  డాక్టర్ శ్రీ  యామిని జ్యోత్స్నా కంబాల గారు ఉన్నత విద్యావంతురాలు, అసిస్టెంట్ ప్రొఫెసర్.   శ్రీ కోన తాతారావు గారు బీసి సంక్షేమ సంగం మాజీ అద్యక్ష్యులు.  శ్రీ చింతల పార్దసారధి గారు మాజీ ఐఆరెస్ అధికారి.  శ్రీ తోట చంద్రశేఖర్ గారు మాజీ ఐఏఎస్ అధికారి.  శ్రీ  విష్ణురాజు గారు విద్యావేత్త, ప్రముఖ వ్యాపారవేత్త. me.RAMBABU",128995,1549602538000,"*** This is not the case. Pawan Kalyan has told people that I can run the government. I brought this mention to some close friends and they told me that when the time came for me to join the team, it would be introduced to the public. Upon hearing this, I stopped mentioning the matter publicly. Pawan Kalyan's educated (neutral) and politically savvy (neutral) people have a willingness to run the government, higher education, policy makers and civil service officers (ex) who play a key role in governance. Running a government is not an affair. The leader must have a strong team that can advise and support the support. My team of Pawan Kalyan is telling people that I can run the government. Team of Pawan Kalyan. Sri Ponnuraj Garu - Previously served as consultant to Abdul Kalam. Sri Puli Shekhar Garu - Businessman in America. Sri Te Sivasankara Rao is a former Group 1 officer. Sri Lokam Prasad is the CEO / President of Miracle Software. Sri Bolishetti Satyanarayana is an environmentalist. Sri Pentapati Pullarao is an economist and political analyst. Sri Tea Ravikumar Murthy is a former IPS officer. Shri N. Sudhakar Rao is a former Professor of Hyderabad Central University. Shri Nadella is a former legislator of Manohar. Shri Ravela is a former minister of Kishore Babu, a highly educated former civil services officer, a high ranking employee of Railways and various government departments. Dr. Sri Yamini Jyotsna Kambala is a highly educated and Assistant Professor. Former Head of the Welfare Association of Sri Kona Grandara. Shri Chinthala is a former IRS officer. Shri Gota Chandrashekhar is a former IAS officer. Sri Vishnu Raju is an educator and a prominent businessman. me.RAMBABU  "
